MacAddress,Company
00:50:C2:BD:8,b.a.b-technologie gmbh
70:B3:D5:56:1,Liberator Pty Ltd
A4:31:35,Apple
00:50:C2:6B:5,TRIUMF
70:B3:D5:70:A,PULLNET TECHNOLOGY
00:55:DA:2,Beijing Connected Information Technology Co.
10:07:23:3,Tongfang computer co.Ltd.
70:B3:D5:B9:6,Oculii
00:55:DA:8,BroadSoft
34:3E:25,OHSUNG
CC:D3:9D:D,Ethernity Networks
00:50:C2:D9:2,Manz
00:24:84,Bang and Olufsen Medicom as
70:B3:D5:D2:1,biosilver .co.
00:19:ED,Axesstel Inc.
C0:F6:36,Hangzhou Kuaiyue Technologies
00:50:66,AtecoM GmbH advanced telecomunication modules
64:44:7B,vivo Mobile Communication Co.
00:26:26,Geophysical Survey Systems
00:07:B2,Transaccess S.A.
8C:1F:64:0D:2,biosilver .co.
70:B3:D5:89:D,e-Matix Corporation
80:0E:A9,TCL Yuxin Zhixing Technology (Huizhou) Co.
00:19:FC,PT. Ufoakses Sukses Luarbiasa
44:DC:CB,SEMINDIA SYSTEMS PVT LTD
00:05:A8,WYLE ELECTRONICS
DC:B7:FC,Alps Electric (Ireland) Ltd
00:06:D8,Maple Optical Systems
F0:F8:4A,BUFFALO.INC
38:FD:FE:7,Rademacher Geraete-Elektronik GmbH
00:1D:A2,Cisco Systems
00:60:4C,Sagemcom Broadband SAS
70:FC:8C,OneAccess SA
64:29:FF,HUAWEI TECHNOLOGIES CO.
14:08:05,SKY UK LIMITED
44:36:59,Robert Bosch GmbH
00:20:3A,DIGITAL BI0METRICS INC.
00:50:C2:42:E,Oelmann Elektronik GmbH
00:06:27,Uniwide Technologies
0C:01:A5,zte corporation
8C:55:70:3,ScandiNova Systems
20:51:F5,Earda Technologies co Ltd
F4:21:CA,Apple
00:25:DA,Secura Key
8C:1F:64:51:0,Novanta Corp  Novanta IMS
00:12:43,Cisco Systems
5C:E2:F4,AcSiP Technology Corp.
00:1F:5C,Nokia Danmark AS
DC:B3:47,SHENZHEN FAST TECHNOLOGIES CO.
00:15:63,Cisco Systems
70:B3:D5:A2:9,QIAGEN Instruments AG
A4:F5:22,CHOFU SEISAKUSHO CO.
00:18:04,E-TEK DIGITAL TECHNOLOGY LIMITED
00:10:54,Cisco Systems
48:5E:0E:7,Shanghai BA automation.net
C4:F1:D1,BEIJING SOGOU TECHNOLOGY DEVELOPMENT CO.
04:D1:6E:2,s.d.i. s.p.a.
C8:CA:79,Ciena Corporation
C0:FB:F9:A,Tiandi(Changzhou) Automation Co.
B4:00:16, INGENICO TERMINALS SAS
00:50:C2:DB:E,WITHSYSTEM Co.
F8:B5:68:D,Solarius
00:E0:44,LSICS CORPORATION
00:24:5D,Terberg besturingstechniek B.V.
DC:76:C3:7,NANJING LOYST INDUSTRIAL NETWORKS CO.
7C:FE:62,ShenZhen XinZhongXin Technology Co.??? Ltd
00:00:93,PROTEON INC.
70:B3:D5:CB:1,RADAR
00:00:2B,CRISP AUTOMATION
AC:1D:DF:D,Elekon AG
94:74:2E,MERCUSYS TECHNOLOGIES CO.
FC:E4:98:9,AVCON Information Technology Co.
B0:1F:81:4,SHENZHEN YIFANG DIGITAL TECHNOLOGY CO.
48:10:63,NTT Innovation Institute
C4:40:44,RackTop Systems Inc.
20:9C:B4,Aruba
2C:7A:F4:C,Reonel Oy
70:B3:D5:0B:B,AnaPico AG
E4:7E:9A,zte corporation
00:08:2B,Wooksung Electronics
70:B3:D5:2A:D,Opgal Optronic Industries
00:21:19,SAMSUNG ELECTRO MECHANICS CO.
00:50:C2:6E:6,Lanetco
84:E0:F4:0,ShenZhen Panrich Technology Limited
BC:45:2E,Knowledge Development for POF S.L.
EC:36:3F,Markov Corporation
1C:88:79:6,Eolos IT Corp
2C:58:4F,ARRIS Group
0C:86:29:3,Annapurna labs
00:0E:CA,WTSS Inc
C4:1C:FF,Vizio
68:E4:1F,Unglaube Identech GmbH
00:05:6C,Hung Chang Co.
00:0B:FC,Cisco Systems
00:0D:DA,ALLIED TELESIS K.K.
34:B9:8D,Xiaomi Communications Co Ltd
00:15:8D,Jennic Ltd
00:04:93,Tsinghua Unisplendour Co.
CC:9E:CA,HMD Global Oy
1C:48:F9,GN Netcom AS
94:C1:50,2Wire Inc
00:15:13,EFS sas
00:06:E0,MAT Co.
00:11:02,Aurora Multimedia Corp.
84:E0:F4:8,RAY Co.
78:BD:BC,Samsung Electronics Co.
80:27:6C,Cisco Systems
F0:DB:F8,Apple
8C:C8:F4:9,Swift Navigation Inc
B0:F1:D8,Apple
EC:9A:0C:A,Fancom
00:30:3B,PowerCom Technology
A0:4F:52,Intel Corporate
94:C9:62,Teseq AG
8C:1F:64:B3:6,Pneumax Spa
8C:1F:64:39:7,Intel Corporate
7C:01:0A,Texas Instruments
08:3E:8E,Hon Hai Precision Ind. Co.
8C:EC:7B,Apple
DC:EF:80,HUAWEI TECHNOLOGIES CO.
F4:1A:79:3,SHENZHEN XIANXIN ELECTRONICS CO.
C4:83:72:3,NextSilicon
8C:E2:DA,Circle Media Inc
00:13:8A,Qingdao GoerTek Technology Co.
00:0F:2A,Cableware Electronics
68:63:59,Advanced Digital Broadcast SA
A8:88:08,Apple
28:74:F5,Nokia Solutions and Networks GmbH  Co. KG
74:19:F8:A,Tanjarine
00:15:23,Meteor Communications Corporation
70:B3:D5:AF:F,digital-spice
04:D3:B0,Intel Corporate
90:EF:68,Zyxel Communications Corporation
00:1C:E2,Attero Tech
00:1E:74,Sagemcom Broadband SAS
8C:1F:64:EF:8,Northwest Central Indiana Community Partnerships Inc dba Wabash Heartland Innovation Network (WHIN)
00:50:C2:07:1,NetVision Telecom
28:E2:97,Shanghai InfoTM Microelectronics Co.
A8:65:B2,DONGGUAN YISHANG ELECTRONIC TECHNOLOGY CO.
70:B3:D5:11:8,Macromatic Industrial Controls
40:ED:98:6,Shanghai Broadwan Communications Co.
AC:64:DD:C,Beijing Hamigua Technology Co.
00:06:EF,Maxxan Systems
00:1A:D8,AlsterAero GmbH
00:22:D2,All Earth Com??rcio de Eletr??nicos LTDA.
04:EE:E8,IEEE Registration Authority
30:87:30,HUAWEI TECHNOLOGIES CO.
DC:B4:AC,FLEXTRONICS MANUFACTURING(ZHUHAI)CO.
14:5E:45,Bamboo Systems Group
00:50:C2:DF:9,Jenny Science AG
B0:70:0D,Nokia
D8:C6:91,Hichan Technology Corp.
FC:8F:90,Samsung Electronics Co.
A8:77:E5,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
70:B3:D5:31:6,Austco Marketing  Service (USA) ltd.
70:B3:D5:0C:E,Innominds Software Inc
10:B1:F8,HUAWEI TECHNOLOGIES CO.
E0:1F:2B,Nokia Solutions and Networks GmbH  Co. KG
40:C3:BC,Huawei Device Co.
08:00:5F,SABER TECHNOLOGY CORP.
A8:F5:AC,HUAWEI TECHNOLOGIES CO.
EC:F8:D0,HUAWEI TECHNOLOGIES CO.
00:50:C2:1F:8,ULTRACKER TECHNOLOGY
00:12:47,Samsung Electronics Co.
78:EC:74,Kyland-USA
00:40:30,GK COMPUTER
00:50:C2:26:C,Crystal Vision Ltd
9C:55:8F,Lockin Technology(Beijing) Co.
00:1B:42,Wise  Blue
00:02:A6,Effinet Systems Co.
00:11:3D,KN SOLTEC CO.
00:25:20,SMA Railway Technology GmbH
68:EE:4B,Sharetronic Data Technology Co.
24:9F:89,Texas Instruments
DC:4D:23,MRV Comunications
00:A0:9B,QPSX COMMUNICATIONS
FC:D2:B6:C,Silicon (Shenzhen) Electronic Technology Co.
BC:4A:56,Cisco Systems
D0:9C:30,Foster Electric Company
6C:4B:B4,HUMAX Co.
64:3A:EA,Cisco Systems
8C:1F:64:DE:B,PXM Marek Zupnik spolka komandytowa
00:60:2E,CYCLADES CORPORATION
B8:B4:09,Samsung Electronics Co.
00:54:BD,Swelaser AB
30:01:AF,Cisco Systems
00:1E:FC,JSC MASSA-K
8C:1F:64:FD:5,THE WHY HOW DO COMPANY
90:F2:78,Radius Gateway
8C:1F:64:65:0,L tec Co.
00:03:A7,Unixtar Technology
8C:1F:64:31:B,joint analytical systems GmbH
00:50:C2:1C:9,modas GmbH
A8:26:D9,HTC Corporation
8C:1F:64:B3:D,RealD
9C:5A:80,Juniper Networks
4C:1F:86,Hangzhou Hikvision Digital Technology Co.
20:2D:23,Collinear Networks Inc.
30:16:9D,MERCUSYS TECHNOLOGIES CO.
00:06:CF,Thales Avionics In-Flight Systems
A4:4F:29:E,Neotech Systems Pvt. Ltd.
FA:E5:1A,RSAE Labs Inc
70:B3:D5:EE:F,TATTILE SRL
E8:99:5A,PiiGAB
90:F7:21,IndiNatus (IndiNatus India Private Limited)
94:BF:2D,Apple
8C:1F:64:B7:3,Comm-ence
E4:95:6E:9,eZeLink LLC
E0:4C:05,EverCharge
00:0C:9D,UbeeAirWalk
9C:FB:77,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
30:3D:08,GLINTT TES S.A.
70:B3:D5:65:B,Roush
84:11:C2:8,Leybold GmbH
04:A1:6F:8,Annapurna labs
EC:1C:5D,Siemens AG
70:B3:D5:18:E,NIPPON SEIKI CO.
2C:26:5F:E,Hysentel Technology Co.
08:F8:0D:C,ZMBIZI APP LLC
8C:1F:64:DC:4,Amazon Robotics MTAC Matrix NPI
00:06:3A,Dura Micro
B0:3F:64,Apple
00:1B:C5:01:A,ABA ELECTRONICS TECHNOLOGY CO.
20:21:A5,LG Electronics (Mobile Communications)
00:50:C2:80:1,JANUS srl
00:50:C2:65:C,VTZ d.o.o.
00:50:C2:96:F,Varec Inc.
00:D8:61,Micro-Star INTL CO.
AC:EE:3B,6harmonics Inc
34:5F:45,Espressif Inc.
88:62:5D,BITNETWORKS CO.
68:79:12:D,Neurolab
8C:1F:64:AA:3,Peter Huber Kaeltemaschinenbau AG
34:FD:6A,Apple
00:0B:28,Quatech Inc.
A0:BD:71,QUALCOMM Incorporated
50:68:0A,HUAWEI TECHNOLOGIES CO.
AA:00:03,DIGITAL EQUIPMENT CORPORATION
7C:83:34:E,Balter GmbH
8C:CD:A2,ACTP
00:A0:A4,Oracle Corporation 
8C:4C:AD,Evoluzn Inc.
4C:EF:C0,Amazon Technologies Inc.
1C:76:F2,Samsung Electronics Co.
00:18:94,NPCore
8C:1F:64:CF:6,NYBSYS Inc
58:30:6E,Nokia
00:90:06,Hamamatsu Photonics K.K.
7C:84:37,China Post Communications Equipment Co.
70:B3:D5:0E:C,ACS MOTION CONTROL
90:F3:B7,Kirisun Communications Co.
00:11:93,Cisco Systems
00:18:4B,Las Vegas Gaming
00:1D:E9,Nokia Danmark AS
A8:23:16,Nokia
04:8C:16,HUAWEI TECHNOLOGIES CO.
84:62:23,Shenzhen Coship Electronics Co.
70:B3:D5:F2:3,Lyse AS
FC:58:DF,Interphone Service
B0:78:70,Wi-NEXT
4C:B1:99,Apple
94:3E:FD:9,Lecoo Technology Co.
00:29:26,Applied Optoelectronics
00:1D:43,Shenzhen G-link Digital Technology Co.
00:50:C2:04:8,Cybectec Inc.
A4:53:EE:7,Beijing Lanke Science and Technology Co.
B4:37:D1:D,ZXY Sport Tracking
00:1F:A2,Datron World Communications
A4:3B:0E,Huawei Device Co.
A4:77:F3,Apple
28:0F:EB,LG Innotek
70:B3:D5:E3:5,Nanospeed Technologies Limited
00:22:6C,LinkSprite Technologies
F0:B6:61,eero inc.
70:B3:D5:AE:C,Paratec Ltd.
74:34:AE,this is engineering Inc.
8C:1F:64:E7:6,HEITEC AG
00:1B:0A,Intelligent Distributed Controls Ltd
E0:3C:1C:5,Awesometek Co.
44:70:98,MING HONG TECHNOLOGY (SHEN ZHEN) LIMITED
20:B7:30,TeconGroup
70:B3:D5:A5:0,LECIP CORPORATION
E8:78:29:4,Annapurna labs
00:30:D1,INOVA CORPORATION
0C:9B:13,Shanghai Magic Mobile Telecommunication Co.Ltd.
00:50:C2:E1:4,Calixto Systems Pvt Ltd
70:2A:D7,New H3C Intelligence Terminal Co.
00:01:F0,Tridium
30:1A:28,Mako Networks Ltd
74:E6:B8,LG Electronics
00:1F:06,Integrated Dispatch Solutions
4C:19:5D,Sagemcom Broadband SAS
00:50:C2:79:3,Enertex Bayern GmbH
E4:4C:C7:1,ACS-Solutions GmbH
84:D6:08,Wingtech Mobile Communications Co.
00:0B:A4,Shiron Satellite Communications Ltd. (1996)
8C:1F:64:C5:2,Invendis Technologies India Pvt Ltd
2C:19:5C,Beijing Xiaomi Mobile Software Co.
28:CE:15,Shenzhen Xinwei Intelligent Co.
84:C7:8F,STORDIS GmbH
00:1F:2A,ACCM
00:07:89,Allradio Co.
00:A0:B5,3H TECHNOLOGY
80:4F:58,ThinkEco
3C:EA:4F,2Wire Inc
D8:86:0B:1,Krspace
28:68:47,Silicon Laboratories
1C:87:74:A,Nebbiolo Technologies
10:CC:DB,AXIMUM PRODUITS ELECTRONIQUES
FC:AE:34,ARRIS Group
70:B3:D5:7F:D,SYS TEC electronic GmbH
E0:5D:54,Ruijie Networks Co.
00:03:08,AM Communications
AC:37:C9,RAID Incorporated
B8:A5:8D,Axe Group Holdings Limited
00:50:C2:2B:A,NORCO INDUSTRIAL TECHNOLOGY INC
70:B3:D5:79:2,IMMOLAS
64:72:D8,GooWi Technology Co.
00:1E:9F,Visioneering Systems
1C:97:C5,Ynomia Pty Ltd
44:55:C4,Huawei Device Co.
80:3C:04,TP-Link Systems Inc.
58:1D:91,Advanced Mobile Telecom co.
00:40:28,NETCOMM LIMITED
D4:4D:A4,Murata Manufacturing Co.
C8:B5:AD,Hewlett Packard Enterprise
1C:30:03,Hewlett Packard Enterprise
00:0D:0E,Inqnet Systems
9C:86:DA,Phoenix Geophysics Ltd.
84:89:EC:5,Zephyr Engineering
4C:74:A7,IEEE Registration Authority
5C:FB:7C,Shenzhen Jingxun Software Telecommunication Technology Co.
00:0A:4F,Brain Boxes Limited
94:21:97,Stalmart Technology Limited
8C:1F:64:E2:3,Chemito Infotech PVT LTD
00:18:9F,Lenntek Corporation
80:50:F6,ITEL MOBILE LIMITED
C0:61:9A:9,Wingtech Mobile Communications  Co.
74:8A:28,HMD Global Oy
AC:F5:E6,Cisco Systems
38:AF:D0,Nevro
10:A2:4E,GOLD3LINK ELECTRONICS CO.
00:0A:5E,3COM
00:50:C2:0A:A,Log-In
1C:0B:8B,Ubiquiti Inc
00:05:76,NSM Technology Ltd.
70:B3:D5:05:B,PAL Inc.
70:B3:D5:4A:2,DEVAU Lemppenau GmbH
70:B3:D5:3B:4,YOUSUNG
70:B3:D5:C4:9,BTG Instruments AB
CC:A0:8F,zte corporation
8C:1F:64:DD:B,Efficient Residential Heating GmbH
00:50:C2:69:D,Dvation.co.
CC:7F:76,Cisco Systems
8C:1F:64:7E:E,Orange Precision Measurement LLC
8C:1F:64:4A:A,GigaIO Networks
00:13:D8,Princeton Instruments
00:04:A9,SandStream Technologies
EC:01:D5,Cisco Systems
00:0D:CB,Petcomkorea Co.
D8:B2:AA,zte corporation
CC:F9:57,u-blox AG
1C:5A:3E,Samsung Electronics Co.
00:17:35,Intel Wireless Network Group
D8:CF:9C,Apple
00:50:F7,VENTURE MANUFACTURING (SINGAPORE) LTD.
70:B3:D5:D4:F,C-COM Satellite Systems Inc.
00:A0:17,J B M CORPORATION
00:04:DA,Relax Technology
00:18:C7,Real Time Automation
6C:F3:7F,Aruba
C0:51:F3,CIG SHANGHAI CO LTD
00:21:C9,Wavecom Asia Pacific Limited
8C:1F:64:A9:7,Integer.pl S.A.
CC:A7:C1,Google
00:1F:98,DAIICHI-DENTSU LTD.
D8:3D:CC,shenzhen UDD Technologies
70:B3:D5:62:6,KRONOTECH SRL
28:44:F4,Honor Device Co.
F8:4C:DA,HUAWEI TECHNOLOGIES CO.
70:B3:D5:C7:6,ELA INNOVATION
20:6B:D5,vivo Mobile Communication Co.
70:C9:4E,Liteon Technology Corporation
30:85:A9,ASUSTek COMPUTER INC.
00:19:42,ON SOFTWARE INTERNATIONAL LIMITED
00:D0:24,Cognex Corporation
F4:B3:B1,Silicon Laboratories
00:50:C2:ED:6,Cat AB
00:50:C2:11:F,CSS Industrie Computer GmbH
70:B3:D5:B6:9,Daatrics LTD
A0:32:99,Lenovo (Beijing) Co.
00:60:9A,NJK TECHNO CO.
8C:1F:64:D5:2,Critical Software SA
18:D6:6A,Inmarsat
00:00:23,ABB INDUSTRIAL SYSTEMS AB
00:C0:92,MENNEN MEDICAL INC.
00:50:C2:AB:9,Showtacle
5C:C3:07,HUAWEI TECHNOLOGIES CO.
00:50:C2:D1:2,Tokyo Weld Co.
00:50:C2:D9:5,Honeywell
D0:9F:D9:5,Carbon Mobile GmbH
74:3E:CB,Gentrice tech
8C:C8:F4:8,Strongbyte Solutions Limited
00:50:C2:19:5,Momentum Data Systems
8C:1F:64:D4:2,YUYAMA MFG Co.
18:C3:F4:E,SHENZHEN MEGMEET ELECTRICAL CO.
8C:1F:64:AF:D,Universal Robots AS
44:4C:0C,Apple
2C:01:0B,NASCENT Technology
70:B3:D5:31:5,Private
3C:10:60,Fiberhome Telecommunication Technologies Co.
3C:FA:D3:7,LIPS Corporation
00:8D:F4:B,Guangzhou Legendview Electronic Technology Co.
4C:50:DD,Hui Zhou Gaoshengda Technology Co.
B0:81:D8,I-sys Corp
7C:1A:FC,Dalian Co-Edifice Video Technology Co.
00:50:C2:C8:4,DOMIS
58:1F:AA,Apple
24:F5:A2,Belkin International Inc.
D0:4D:86,Apple
78:06:C9,Huawei Device Co.
8C:1F:64:F0:9,Texi AS
00:18:FF,PowerQuattro Co.
20:BA:36,u-blox AG
70:B3:D5:5E:2,Grossenbacher Systeme AG
6C:FA:A7,AMPAK Technology
00:80:75,PARSYTEC GMBH
00:11:38,TAISHIN CO.
1C:62:7E,HUAWEI TECHNOLOGIES CO.
F8:BE:0D,A2UICT Co.
AC:DC:CA,HUAWEI TECHNOLOGIES CO.
8C:1F:64:72:D,Hills Health Solutions
0C:7F:B2,ARRIS Group
9C:6B:00,ASRock Incorporation
00:50:C2:1A:2,ABB Switzerland Inc
00:1C:87,Uriver Inc.
00:02:27,ESD Electronic System Design GmbH
0C:61:11,Anda Technologies SAC
48:B9:C2,Teletics Inc.
B0:47:5E:3,Qsic Pty Ltd
8C:1F:64:9B:3,B??ckelt GmbH
6C:16:32,HUAWEI TECHNOLOGIES CO.
00:1B:C1,HOLUX Technology
30:38:55,Nokia Corporation
00:50:C2:BD:0,EDC wifi
40:FD:F3,AMPAK Technology
70:B3:D5:AF:0,SEASON DESIGN TECHNOLOGY
00:50:C2:0E:0,EMAC
D8:DD:FD,Texas Instruments
FC:D2:90,SKY UK LIMITED
70:31:87,ACX GmbH
A0:C4:A5,SYGN HOUSE CO.
C4:88:E5,Samsung Electronics Co.
E8:0C:75,Syncbak
00:25:4A,RingCube Technologies
74:0E:A4,Apple
30:3D:51:8,The Heil Co dba AWTI 3rd Eye Cam
B4:B0:17,Avaya Inc
54:AE:D2,CSL Dualcom Ltd
00:22:05,WeLink Solutions
10:E1:77,ARRIS Group
70:B3:D5:01:1,Sumer Data S.L
70:B3:D5:B1:2,VTEQ
F0:3E:BF,GOGORO TAIWAN LIMITED
70:B3:D5:AF:6,S.C.E. srl
3C:10:40,daesung network
58:C5:83,ITEL MOBILE LIMITED
B8:5D:0A,Apple
00:22:E9,ProVision Communications
B0:EB:57,HUAWEI TECHNOLOGIES CO.
4C:25:78,Nokia Corporation
EC:F0:FE,zte corporation
00:37:B7,Sagemcom Broadband SAS
14:91:82,Belkin International Inc.
E8:07:34,Champion Optical Network Engineering
00:23:B1,Longcheer Technology (Singapore) Pte Ltd
50:EB:1A,Brocade Communications Systems LLC
00:CB:B4,SHENZHEN ATEKO PHOTOELECTRICITY CO.
00:20:F6,NET TEK  AND KARLNET
24:B1:05,Prama Hikvision India Private Limited
14:42:FC,Texas Instruments
00:F2:8B,Cisco Systems
88:E7:A6,iKnowledge Integration Corp.
64:FB:01,Zhongshan Camry Electronic Company Limited
00:17:AB,Nintendo Co.
E8:78:29:5,SHEN ZHEN SKYSI WISDOM TECHNOLOGY CO.
14:6B:72,Shenzhen Fortune Ship Technology Co.
84:73:03,Letv Mobile and Intelligent Information Technology (Beijing) Corporation Ltd.
F4:03:04,Google
70:B3:D5:E3:1,NEUROPHET
C4:CC:37:9,Skychers Creations ShenZhen Limited
8C:A9:6D,HUAWEI TECHNOLOGIES CO.
8C:1F:64:67:F,Hamamatsu Photonics K.K.
00:02:7C,Trilithic
00:18:69,KINGJIM
00:C0:E9,OAK SOLUTIONS
3C:67:8C,HUAWEI TECHNOLOGIES CO.
88:5F:E8:7,Red Technologies
00:03:91,Advanced Digital Broadcast
4C:C6:81,Shenzhen Aisat Electronic Co.
8C:47:6E:4,Shenzhen Juding Electronics Co.
CC:A1:74,Facebook Technologies
48:E6:C6:C,Odin Solutions
D0:98:9C,ConMet
9C:95:F8,SmartDoor Systems
3C:33:32,D-Link Corporation
00:0A:27,Apple
70:B3:D5:1B:8,OES Inc.
A4:11:63:8,Dspread Technology (Beijing) Inc.
20:31:1C,vivo Mobile Communication Co.
8C:1F:64:C1:F,Esys Srl
7C:45:F9:9,MIJ CO LTD
94:90:10,HUAWEI TECHNOLOGIES CO.
70:B3:D5:91:C,Alere Technologies AS
00:50:C2:E7:0,DORLET SAU
D0:EF:C1,HUAWEI TECHNOLOGIES CO.
00:11:0D,SANBlaze Technology
AC:4A:FE,Hisense Broadband Multimedia Technology Co.
F8:42:88,Apple
50:A4:D0:8,XinLianAnBao???Beijing???Technology Co.???LTD.
00:90:46,DEXDYNE
00:50:C2:FC:1,Motec Pty Ltd
70:B3:D5:CA:A,Bel Power Solutions GmbH
20:19:F3,WavTek Technologies
00:21:A4,Dbii Networks
00:20:E0,Actiontec Electronics
4C:8E:CC,SILKAN SA
00:E0:18,ASUSTek COMPUTER INC.
00:0E:B7,Knovative
00:A0:05,DANIEL INSTRUMENTS
00:50:C2:9A:8,DOMIS SA
E8:27:25,Axis Communications AB
94:4A:09,BitWise Controls
00:50:C2:8D:A,DOCUTEMP
70:B3:D5:0E:B,Tomahawk Robotics
9C:61:21,SICHUAN TIANYI COMHEART TELECOMCO.
00:26:5A,D-Link Corporation
D8:BE:65,Amazon Technologies Inc.
18:A5:9C:A,Erba Lachema s.r.o.
FC:D2:B6,IEEE Registration Authority
5C:58:E6,Palo Alto Networks
00:50:C2:A8:F,Quantum3D
00:E0:57,HAN MICROTELECOM. CO.
B4:52:53,Seagate Technology
00:E0:F9,Cisco Systems
00:50:C2:5A:4,Federal State Unitary Enterprise Experimental Factory for Sc
68:EB:AE,Samsung Electronics Co.
70:B3:D5:3F:4,Wincode Technology Co.
00:0A:95,Apple
A4:A5:28,Sichuan Tianyi Comheart Telecom Co.
9C:32:A9,SICHUAN TIANYI COMHEART TELECOMCO.
70:B3:D5:08:8,OptiScan Biomedical Corp.
70:8C:BB,MIMODISPLAYKOREA
70:B3:D5:5B:7,on-systems limited
84:E9:86,Huawei Device Co.
54:03:F5,EBN Technology Corp.
00:E0:A5,ComCore Semiconductor
C8:E3:06,eero inc.
00:0F:90,Cisco Systems
D0:AB:D5,Intel Corporate
6C:76:37,Huawei Device Co.
D8:8C:79,Google
00:BE:43,Dell Inc.
84:F4:4C,International Integrated Systems.
B8:D5:26,Zyxel Communications Corporation
E8:51:6E,TSMART Inc.
C4:CA:67,Chongqing ZQZER Technology Co.
58:48:49:6,Shenzhen hongqifu Technology Co.
70:B3:D5:1C:E,Clear Flow by Antiference
00:18:DD,Silicondust Engineering Ltd
C4:DD:57,Espressif Inc.
5C:4C:A9,HUAWEI TECHNOLOGIES CO.
E8:B4:70:8,DEHN SE  Co KG
28:6A:B8,Apple
90:8C:43,Apple
84:39:8F,Fortinet
D0:76:50:1,DAIKEN AUTOMACAO LTDA
6C:B0:CE,NETGEAR
84:62:A6,EuroCB (Phils)
FC:09:D8,ACTEON Group
8C:1F:64:44:F,RealD
80:E1:BF,HUAWEI TECHNOLOGIES CO.
70:56:81,Apple
98:FA:A7,INNONET
10:9D:9C,EM Microelectronic
08:84:FB,Honor Device Co.
98:94:49,Skyworth Wireless Technology Ltd.
48:FD:8E,HUAWEI TECHNOLOGIES CO.
6C:1E:90,Hansol Technics Co.
BC:09:63,Apple
BC:D2:06,HUAWEI TECHNOLOGIES CO.
64:4F:B0,Hyunjin.com
00:DB:DF,Intel Corporate
44:49:88,Intel Corporate
2C:55:7C,Shenzhen YOUHUA Technology Co.
00:14:A5,Gemtek Technology Co.
10:EA:59,Cisco SPVTG
00:50:C2:91:3,Leonardo MW Ltd (Land  Naval Defence Electronic)
00:0F:19,Boston Scientific
00:D0:D2,EPILOG CORPORATION
78:CA:83:0,DAINCUBE
00:50:C2:76:0,ARS CO.
F0:9C:D7,Guangzhou Blue Cheetah Intelligent Technology Co.
FC:A4:7A,IEEE Registration Authority
48:62:76,HUAWEI TECHNOLOGIES CO.
6C:B4:A7,Landauer
00:40:53,AMPRO COMPUTERS
88:18:AE,Tamron Co.
64:21:84,Nippon Denki Kagaku Co.
00:19:73,Zeugma Systems
2C:00:AB,ARRIS Group
40:58:46,vivo Mobile Communication Co.
00:27:16,Adachi-Syokai Co.
94:02:30,Logitech
BC:34:00:C,Parlay Labs dba Highfive
08:1F:71,TP-LINK TECHNOLOGIES CO.
B0:46:FC,MitraStar Technology Corp.
00:50:C2:EA:C,Alias ip
AC:DC:E5,Procter  Gamble Company
40:D8:55:0B:F,Shenzhen SETEC Power Co.
98:AE:71,VVDN Technologies Pvt Ltd
6C:5C:3D:3,KWONG MING ELECTRICAL MANUFACTORY LIMITED
BC:66:41:B,Sidus Novum Sp. z o. o.
5C:49:7D,Samsung Electronics Co.
00:1C:E5,MBS Electronic Systems GmbH
00:26:B0,Apple
50:62:55:7,AVTECH Software
00:1F:0F,Select Engineered Systems
FC:F8:AE,Intel Corporate
48:D1:8E,Metis Communication Co.
8C:1F:64:30:4,Jemac Sweden AB
08:26:AE:3,Shenzhen Hai yingZhilian Industrial Co.
B0:5C:DA,HP Inc.
D4:25:CC:9,TAKUMI JAPAN LTD
F4:87:C5,Huawei Device Co.
58:D0:8F,IEEE 1904.1 Working Group
00:11:C2,United Fiber Optic Communication
D4:20:00:1,Zelus(HuangZhou) Technology Ltd.
F0:F6:C1,Sonos
00:25:E7,Sony Mobile Communications Inc
8C:1F:64:11:E,Infosoft Digital Design and Services P L
98:BB:99,Phicomm (Sichuan) Co.
B8:BE:BF,Cisco Systems
BC:BA:C2,Hangzhou Hikvision Digital Technology Co.
4C:91:0C, Lanix Internacional
00:17:AF,Enermet
B0:57:06,Vallox Oy
E4:4C:C7:8,IAG GROUP LTD
00:00:84,SUPERNET
78:9C:E7,Shenzhen Aikede Technology Co.
3C:45:7A,BSkyB Ltd
1C:C0:35,PLANEX COMMUNICATIONS INC.
00:18:4F,8 Ways Technology Corp.
70:B3:D5:8C:9,Arwin Technology Limited
00:0A:22,Amperion Inc
64:D1:A3,Sitecom Europe BV
8C:1F:64:6D:5,HTK Hamburg GmbH
00:50:C2:1C:8,Euphony technology CO.
44:68:0C,Wacom Co.
70:B3:D5:E6:B,Shenzhen Shi Fang Communication Technology Co.
00:50:C2:3D:3,American LED-gible Inc.
78:1C:5A,SHARP Corporation
00:30:7E,Redflex Communication Systems
00:C0:C2,INFINITE NETWORKS LTD.
00:22:0E,Indigo Security Co.
88:46:2A,Telechips Inc.
48:00:B3,Cisco Systems
00:50:C2:15:C,Aoptix Technologies
C8:DB:26,Logitech
84:50:9A,Easy Soft TV Co.
50:F9:08,Wizardlab Co.
70:B3:D5:A0:4,Galea Electric S.L.
00:1C:90,Empacket Corporation
C0:5E:79,SHENZHEN HUAXUN ARK TECHNOLOGIES CO.
40:48:FD:1,Fast Programming
